"location_id","make","type","subtype","euro_status","count_vehicles"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E3","22"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E4","27"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E5","30"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","E6","19"
14,"NISSAN","LCVs","Heavy Vans 2601-3500 Kgs","","6"
14,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E2","5"
14,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E5","17"
14,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","E6","1"
14,"NISSAN","LCVs","Medium Vans 2001-2600 Kgs","","22"
14,"NISSAN","","","","7"
14,"OPEL","","","","5"
14,"OPTARE","PSVs","Fare Stage Buses","E5","3"
14,"OPTARE","PSVs","Fare Stage Buses","","4"
14,"OTHER GERMANY","LCVs","Heavy Vans 2601-3500 Kgs","E0","1"
14,"PERODUA","CARS","exc. Off-Road","E4","2"
14,"PEUGEOT","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"PEUGEOT","CARS","exc. Off-Road","E0","5"
14,"PEUGEOT","CARS","exc. Off-Road","E1","8"
14,"PEUGEOT","CARS","exc. Off-Road","E2","48"
14,"PEUGEOT","CARS","exc. Off-Road","E3","209"
14,"PEUGEOT","CARS","exc. Off-Road","E4","357"
14,"PEUGEOT","CARS","exc. Off-Road","E5","212"
14,"PEUGEOT","CARS","exc. Off-Road","E6","134"
14,"PEUGEOT","CARS","exc. Off-Road","","67"
14,"PEUGEOT","CARS","Off-Road","E4","1"
14,"PEUGEOT","CARS","Off-Road","E5","1"
14,"PEUGEOT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","1"
14,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E2","7"
14,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E3","7"
14,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E4","7"
14,"PEUGEOT","LCVs","Car-Derived/Integral <2000 Kgs","E5","1"
14,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E3","4"
14,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E4","8"
14,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E5","19"
14,"PEUGEOT","LCVs","Heavy Vans 2601-3500 Kgs","E6","4"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E2","1"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E3","17"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E4","3"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E5","10"
14,"PEUGEOT","LCVs","Medium Vans 2001-2600 Kgs","E6","4"
14,"PEUGEOT","","","","2"
14,"PIAGGIO","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"PIAGGIO","LCVs","Car-Derived/Integral <2000 Kgs","E3","3"
14,"PORSCHE","CARS","exc. Off-Road","E0","1"
14,"PORSCHE","CARS","exc. Off-Road","E1","1"
14,"PORSCHE","CARS","exc. Off-Road","E2","3"
14,"PORSCHE","CARS","exc. Off-Road","E3","2"
14,"PORSCHE","CARS","exc. Off-Road","E4","4"
14,"PORSCHE","CARS","exc. Off-Road","E5","11"
14,"PORSCHE","CARS","exc. Off-Road","E6","10"
14,"PORSCHE","CARS","exc. Off-Road","","13"
14,"PORSCHE","CARS","Off-Road","E5","24"
14,"PORSCHE","CARS","Off-Road","E6","15"
14,"PORSCHE","CARS","Off-Road","","1"
14,"PROTON","CARS","exc. Off-Road","E3","1"
14,"PROTON","CARS","exc. Off-Road","E4","2"
14,"PULSE","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"RENAULT","CARS","exc. Off-Road","6","9"
14,"RENAULT","CARS","exc. Off-Road","E0","1"
14,"RENAULT","CARS","exc. Off-Road","E1","5"
14,"RENAULT","CARS","exc. Off-Road","E2","7"
14,"RENAULT","CARS","exc. Off-Road","E3","185"
14,"RENAULT","CARS","exc. Off-Road","E4","250"
14,"RENAULT","CARS","exc. Off-Road","E5","159"
14,"RENAULT","CARS","exc. Off-Road","E6","85"
14,"RENAULT","CARS","exc. Off-Road","","67"
14,"RENAULT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","8"
14,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E3","5"
14,"RENAULT","LCVs","Car-Derived/Integral <2000 Kgs","E4","3"
14,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E3","27"
14,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E4","21"
14,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E5","32"
14,"RENAULT","LCVs","Heavy Vans 2601-3500 Kgs","E6","11"
14,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E4","3"
14,"RENAULT","LCVs","Medium Vans 2001-2600 Kgs","E5","20"
14,"RENAULT","","","","5"
14,"RENAULT TRUCKS","HCVs","Artics < 29000 Kgs","E4","1"
14,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","1"
14,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","1"
14,"RENAULT TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","7"
14,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E3","1"
14,"RENAULT TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
14,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","3"
14,"RENAULT TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","1"
14,"RENAULT TRUCKS","HCVs","Rigids 3 Axle","E6","1"
14,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E4","1"
14,"RENAULT TRUCKS","HCVs","Rigids 4 Axle","E6","1"
14,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E3","1"
14,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E5","3"
14,"RENAULT TRUCKS","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
14,"RENAULT TRUCKS","","","","3"
14,"ROLLS ROYCE","CARS","exc. Off-Road","E6","1"
14,"ROVER","CARS","exc. Off-Road","E0","9"
14,"ROVER","CARS","exc. Off-Road","E1","4"
14,"ROVER","CARS","exc. Off-Road","E2","8"
14,"ROVER","CARS","exc. Off-Road","E3","8"
14,"ROVER","CARS","exc. Off-Road","","23"
14,"ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E3","1"
14,"SAAB","CARS","exc. Off-Road","E0","9"
14,"SAAB","CARS","exc. Off-Road","E2","9"
14,"SAAB","CARS","exc. Off-Road","E3","35"
14,"SAAB","CARS","exc. Off-Road","E4","49"
14,"SAAB","CARS","exc. Off-Road","E5","17"
14,"SAAB","CARS","exc. Off-Road","","37"
14,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","3"
14,"SCANIA","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","4"
14,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","2"
14,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","4"
14,"SCANIA","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","18"
14,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E3","1"
14,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
14,"SCANIA","HCVs","Rigids 2 Axle >15000 Kgs","E6","2"
14,"SCANIA","HCVs","Rigids 3 Axle","E4","2"
14,"SCANIA","HCVs","Rigids 3 Axle","E5","3"
14,"SCANIA","HCVs","Rigids 3 Axle","E6","1"
14,"SCANIA","HCVs","Rigids 4 Axle","E4","1"
14,"SCANIA","HCVs","Rigids 4 Axle","E5","6"
14,"SCANIA","HCVs","Rigids 4 Axle","E6","3"
14,"SCANIA","","","","3"
14,"SEAT","CARS","exc. Off-Road","E2","1"
14,"SEAT","CARS","exc. Off-Road","E3","40"
14,"SEAT","CARS","exc. Off-Road","E4","67"
14,"SEAT","CARS","exc. Off-Road","E5","147"
14,"SEAT","CARS","exc. Off-Road","E6","113"
14,"SEAT","CARS","exc. Off-Road","","27"
14,"SEAT","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
14,"SEAT","","","","7"
14,"SKODA","CARS","exc. Off-Road","E2","2"
14,"SKODA","CARS","exc. Off-Road","E3","83"
14,"SKODA","CARS","exc. Off-Road","E4","145"
14,"SKODA","CARS","exc. Off-Road","E5","309"
14,"SKODA","CARS","exc. Off-Road","E6","119"
14,"SKODA","CARS","exc. Off-Road","","65"
14,"SKODA","CARS","Off-Road","E5","8"
14,"SKODA","LCVs","Car-Derived/Integral <2000 Kgs","E2","1"
14,"SKODA","","","","12"
14,"SMART","CARS","exc. Off-Road","E2","1"
14,"SMART","CARS","exc. Off-Road","E3","3"
14,"SMART","CARS","exc. Off-Road","E4","16"
14,"SMART","CARS","exc. Off-Road","E5","18"
14,"SMART","CARS","exc. Off-Road","E6","40"
14,"SMART","CARS","exc. Off-Road","","20"
14,"SSANGYONG","CARS","exc. Off-Road","E4","3"
14,"SSANGYONG","CARS","exc. Off-Road","E6","10"
14,"SSANGYONG","CARS","Off-Road","E6","4"
14,"SSANGYONG","","","","1"
14,"SUBARU","CARS","exc. Off-Road","E2","2"
14,"SUBARU","CARS","exc. Off-Road","E3","9"
14,"SUBARU","CARS","exc. Off-Road","E4","13"
14,"SUBARU","CARS","exc. Off-Road","E5","2"
14,"SUBARU","CARS","exc. Off-Road","","2"
14,"SUBARU","CARS","Off-Road","E4","5"
14,"SUBARU","CARS","Off-Road","E6","12"
14,"SUBARU","CARS","Off-Road","","6"
14,"Suppressed","2/3 Wheelers","Mopeds","","2"
14,"Suppressed","2/3 Wheelers","Motorcycles & Scooters","","7"
14,"Suppressed","CARS","exc. Off-Road","E0","3"
14,"Suppressed","CARS","exc. Off-Road","E4","1"
14,"Suppressed","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E1","1"
14,"Suppressed","HCVs","Rigids 2 Axle 3501-7400 Kgs","E0","1"
14,"Suppressed","LCVs","Car-Derived/Integral <2000 Kgs","","7"
14,"Suppressed","PSVs","Fare Stage Buses","","2"
14,"Suppressed","PSVs","Light & Heavy Coaches","","1"
14,"Suppressed","SPVs","Agricultural & Specialist","","6"
14,"SUZUKI","2/3 Wheelers","Motorcycles & Scooters","","14"
14,"SUZUKI","CARS","exc. Off-Road","E3","18"
14,"SUZUKI","CARS","exc. Off-Road","E4","68"
14,"SUZUKI","CARS","exc. Off-Road","E5","53"
14,"SUZUKI","CARS","exc. Off-Road","E6","27"
14,"SUZUKI","CARS","exc. Off-Road","","11"
14,"SUZUKI","CARS","Off-Road","E3","1"
14,"SUZUKI","CARS","Off-Road","E4","10"
14,"SUZUKI","CARS","Off-Road","E5","1"
14,"SUZUKI","CARS","Off-Road","","22"
14,"SUZUKI","LCVs","Car-Derived/Integral <2000 Kgs","E2","12"
14,"SUZUKI","","","","4"
14,"SYM","2/3 Wheelers","Motorcycles & Scooters","","1"
14,"TALBOT","LCVs","Medium Vans 2001-2600 Kgs","","1"
14,"TALBOT","","","","1"
14,"TESLA","CARS","exc. Off-Road","E6","4"
14,"TOYOTA","CARS","exc. Off-Road","E0","3"
14,"TOYOTA","CARS","exc. Off-Road","E1","4"
14,"TOYOTA","CARS","exc. Off-Road","E2","19"
14,"TOYOTA","CARS","exc. Off-Road","E3","137"
14,"TOYOTA","CARS","exc. Off-Road","E4","243"
14,"TOYOTA","CARS","exc. Off-Road","E5","431"
14,"TOYOTA","CARS","exc. Off-Road","E6","142"
14,"TOYOTA","CARS","exc. Off-Road","","102"
14,"TOYOTA","CARS","Off-Road","E0","2"
14,"TOYOTA","CARS","Off-Road","E2","8"
14,"TOYOTA","CARS","Off-Road","E4","31"
14,"TOYOTA","CARS","Off-Road","E5","12"
14,"TOYOTA","CARS","Off-Road","E6","14"
14,"TOYOTA","CARS","Off-Road","","57"
14,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E0","1"
14,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E1","2"
14,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E2","3"
14,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E3","11"
14,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E4","8"
14,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E5","10"
14,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E6","5"
14,"TOYOTA","","","","18"
14,"TRIUMPH","2/3 Wheelers","Motorcycles & Scooters","","2"
14,"TRIUMPH","CARS","exc. Off-Road","E0","2"
14,"TVR","CARS","exc. Off-Road","E2","1"
14,"UNSPECIFIED","2/3 Wheelers","Mopeds","","3"
14,"VAN HOOL","PSVs","Light & Heavy Coaches","E6","1"
14,"VAUXHALL","CARS","exc. Off-Road","E0","3"
14,"VAUXHALL","CARS","exc. Off-Road","E1","9"
14,"VAUXHALL","CARS","exc. Off-Road","E2","39"
14,"VAUXHALL","CARS","exc. Off-Road","E3","306"
14,"VAUXHALL","CARS","exc. Off-Road","E4","487"
14,"VAUXHALL","CARS","exc. Off-Road","E5","510"
14,"VAUXHALL","CARS","exc. Off-Road","E6","290"
14,"VAUXHALL","CARS","exc. Off-Road","","176"
14,"VAUXHALL","CARS","Off-Road","E5","3"
14,"VAUXHALL","CARS","Off-Road","","3"
14,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E3","24"
14,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E4","35"
14,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E5","5"
14,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E6","3"
14,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","","1"
14,"VAUXHALL","LCVs","Car-Type Pick-Up 2001-2600 Kgs","E1","5"
14,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E2","11"
14,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E3","21"
14,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E4","20"
14,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E5","83"
14,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E6","18"
14,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","","1"
14,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E4","3"
14,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E5","8"
14,"VAUXHALL","","","","9"
14,"VDL BUS","PSVs","Light & Heavy Coaches","E5","1"
14,"VOLKSWAGEN","CARS","exc. Off-Road","6","11"
14,"VOLKSWAGEN","CARS","exc. Off-Road","E0","7"
14,"VOLKSWAGEN","CARS","exc. Off-Road","E1","13"
14,"VOLKSWAGEN","CARS","exc. Off-Road","E2","95"
14,"VOLKSWAGEN","CARS","exc. Off-Road","E3","386"
14,"VOLKSWAGEN","CARS","exc. Off-Road","E4","586"
14,"VOLKSWAGEN","CARS","exc. Off-Road","E5","1106"
14,"VOLKSWAGEN","CARS","exc. Off-Road","E6","397"
14,"VOLKSWAGEN","CARS","exc. Off-Road","","376"
14,"VOLKSWAGEN","CARS","Off-Road","E4","22"
14,"VOLKSWAGEN","CARS","Off-Road","E5","87"
14,"VOLKSWAGEN","CARS","Off-Road","E6","56"
14,"VOLKSWAGEN","CARS","Off-Road","","5"
14,"VOLKSWAGEN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","2"
14,"VOLKSWAGEN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
14,"VOLKSWAGEN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","1"
14,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","1"
14,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E0","1"
14,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E1","5"
14,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E2","18"
14,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","45"
14,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","20"
14,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","122"
14,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","34"
14,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","","8"
14,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
14,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E1","12"
14,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E3","5"
14,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E4","38"
14,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E5","29"
14,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E6","11"
14,"VOLKSWAGEN","LCVs","Pickups","E6","1"
14,"VOLKSWAGEN","","","","60"
14,"VOLVO","CARS","exc. Off-Road","E0","3"
14,"VOLVO","CARS","exc. Off-Road","E1","1"
14,"VOLVO","CARS","exc. Off-Road","E2","26"
14,"VOLVO","CARS","exc. Off-Road","E3","75"
14,"VOLVO","CARS","exc. Off-Road","E4","76"
14,"VOLVO","CARS","exc. Off-Road","E5","72"
14,"VOLVO","CARS","exc. Off-Road","E6","76"
14,"VOLVO","CARS","exc. Off-Road","","26"
14,"VOLVO","CARS","Off-Road","E3","4"
14,"VOLVO","CARS","Off-Road","E4","41"
14,"VOLVO","CARS","Off-Road","E5","63"
14,"VOLVO","CARS","Off-Road","E6","21"
14,"VOLVO","CARS","Off-Road","","11"
14,"VOLVO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E3","1"
14,"VOLVO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","3"
14,"VOLVO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","2"
14,"VOLVO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","5"
14,"VOLVO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","13"
14,"VOLVO","HCVs","Rigids 2 Axle >15000 Kgs","E2","1"
14,"VOLVO","HCVs","Rigids 2 Axle >15000 Kgs","E3","4"
14,"VOLVO","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
14,"VOLVO","HCVs","Rigids 2 Axle >15000 Kgs","E6","2"
14,"VOLVO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E2","1"
14,"VOLVO","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","2"
14,"VOLVO","HCVs","Rigids 3 Axle","E5","1"
14,"VOLVO","HCVs","Rigids 4 Axle","E5","2"
14,"VOLVO","HCVs","Rigids 4 Axle","E6","2"
14,"VOLVO","PSVs","Fare Stage Buses","","1"
14,"VOLVO","PSVs","Light & Heavy Coaches","E4","1"
14,"VOLVO","PSVs","Light & Heavy Coaches","E5","3"
14,"VOLVO","PSVs","Light & Heavy Coaches","E6","2"
14,"VOLVO","","","","6"
14,"WRIGHTBUS","PSVs","Fare Stage Buses","E5","1"
14,"YAMAHA","2/3 Wheelers","Mopeds","","4"
14,"YAMAHA","2/3 Wheelers","Motorcycles & Scooters","","13"
14,"","","","","9"
15,"Abarth/Fiat","CARS","exc. Off-Road","E6","3"
15,"ALFA ROMEO","CARS","exc. Off-Road","E4","1"
15,"ALFA ROMEO","CARS","exc. Off-Road","E5","1"
15,"ALFA ROMEO","CARS","exc. Off-Road","E6","1"
15,"ASTON MARTIN","CARS","exc. Off-Road","E5","1"
15,"AUDI","CARS","exc. Off-Road","6","12"
15,"AUDI","CARS","exc. Off-Road","E2","8"
15,"AUDI","CARS","exc. Off-Road","E3","40"
15,"AUDI","CARS","exc. Off-Road","E4","98"
15,"AUDI","CARS","exc. Off-Road","E5","156"
15,"AUDI","CARS","exc. Off-Road","E6","94"
15,"AUDI","CARS","exc. Off-Road","","35"
15,"AUDI","CARS","Off-Road","6","1"
15,"AUDI","CARS","Off-Road","E4","11"
15,"AUDI","CARS","Off-Road","E5","31"
15,"AUDI","CARS","Off-Road","E6","39"
15,"AUDI","","","","1"
15,"BENTLEY","CARS","exc. Off-Road","E4","1"
15,"BENTLEY","CARS","exc. Off-Road","E5","12"
15,"BENTLEY","CARS","exc. Off-Road","E6","1"
15,"BMW","2/3 Wheelers","Motorcycles & Scooters","","1"
15,"BMW","CARS","exc. Off-Road","E2","3"
15,"BMW","CARS","exc. Off-Road","E3","25"
15,"BMW","CARS","exc. Off-Road","E4","78"
15,"BMW","CARS","exc. Off-Road","E5","149"
15,"BMW","CARS","exc. Off-Road","E6","158"
15,"BMW","CARS","exc. Off-Road","","6"
15,"BMW","CARS","Off-Road","E3","1"
15,"BMW","CARS","Off-Road","E4","17"
15,"BMW","CARS","Off-Road","E5","52"
15,"BMW","CARS","Off-Road","E6","36"
15,"BOVA","PSVs","Light & Heavy Coaches","","1"
15,"CHEVROLET","CARS","exc. Off-Road","E2","2"
15,"CHEVROLET","CARS","exc. Off-Road","E4","3"
15,"CHEVROLET","CARS","exc. Off-Road","E5","1"
15,"CHEVROLET","CARS","Off-Road","E4","1"
15,"CHRYSLER","CARS","exc. Off-Road","E2","1"
15,"CHRYSLER","CARS","exc. Off-Road","E3","4"
15,"CITROEN","CARS","exc. Off-Road","E0","1"
15,"CITROEN","CARS","exc. Off-Road","E1","2"
15,"CITROEN","CARS","exc. Off-Road","E2","1"
15,"CITROEN","CARS","exc. Off-Road","E3","19"
15,"CITROEN","CARS","exc. Off-Road","E4","90"
15,"CITROEN","CARS","exc. Off-Road","E5","151"
15,"CITROEN","CARS","exc. Off-Road","E6","33"
15,"CITROEN","CARS","exc. Off-Road","","1"
15,"CITROEN","CARS","Off-Road","E4","4"
15,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
15,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E3","1"
15,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E4","1"
15,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E5","2"
15,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","7"
15,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","2"
15,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","1"
15,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
15,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E5","9"
15,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E6","1"
15,"COLEMAN MILNE","CARS","exc. Off-Road","E6","1"
15,"DACIA","CARS","exc. Off-Road","E5","9"
15,"DACIA","CARS","exc. Off-Road","E6","13"
15,"DACIA","CARS","Off-Road","E5","5"
15,"DAEWOO","CARS","exc. Off-Road","E2","5"
15,"DAEWOO","CARS","exc. Off-Road","E3","5"
15,"DAEWOO","CARS","exc. Off-Road","","1"
15,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","1"
15,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","2"
15,"DAF","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","1"
15,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
15,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E4","1"
15,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E5","3"
15,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E4","1"
15,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","1"
15,"DAF","HCVs","Rigids 3 Axle","E3","1"
15,"DAF","HCVs","Rigids 3 Axle","E4","2"
15,"DAF","HCVs","Rigids 3 Axle","E5","1"
15,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","6"
15,"DAF TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E6","4"
15,"DAF TRUCKS","HCVs","Rigids 2 Axle 12001-15000 Kgs","E6","1"
15,"DAF TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","1"
15,"DAF TRUCKS","HCVs","Rigids 3 Axle","E6","1"
15,"DAIHATSU","CARS","exc. Off-Road","E3","1"
15,"DAIHATSU","CARS","Off-Road","E2","1"
15,"DAIHATSU","CARS","Off-Road","E4","7"
15,"DAIHATSU","LCVs","Car-Derived/Integral <2000 Kgs","E2","1"
15,"DAIMLER","CARS","exc. Off-Road","E2","1"
15,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E5","2"
15,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E6","1"
15,"DS","CARS","exc. Off-Road","E6","1"
15,"FERRARI","CARS","exc. Off-Road","E4","2"
15,"FERRARI","CARS","exc. Off-Road","E5","1"
15,"FIAT","CARS","exc. Off-Road","E3","13"
15,"FIAT","CARS","exc. Off-Road","E4","26"
15,"FIAT","CARS","exc. Off-Road","E5","39"
15,"FIAT","CARS","exc. Off-Road","E6","42"
15,"FIAT","CARS","exc. Off-Road","","12"
15,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E5","1"
15,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E5","1"
15,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
15,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","","1"
15,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E0","1"
15,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E3","1"
15,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E4","2"
15,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E5","1"
15,"FORD","CARS","exc. Off-Road","E1","1"
15,"FORD","CARS","exc. Off-Road","E2","58"
15,"FORD","CARS","exc. Off-Road","E3","101"
15,"FORD","CARS","exc. Off-Road","E4","219"
15,"FORD","CARS","exc. Off-Road","E5","205"
15,"FORD","CARS","exc. Off-Road","E6","99"
15,"FORD","CARS","exc. Off-Road","","33"
15,"FORD","CARS","Off-Road","E4","1"
15,"FORD","CARS","Off-Road","E5","2"
15,"FORD","CARS","Off-Road","E6","4"
15,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
15,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E5","5"
15,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
15,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E3","17"
15,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E4","7"
15,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E5","23"
15,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E6","8"
15,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E3","14"
15,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E4","3"
15,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E5","1"
15,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E6","1"
15,"FORD","","","","12"
15,"HONDA","2/3 Wheelers","Motorcycles & Scooters","","2"
15,"HONDA","CARS","exc. Off-Road","E2","3"
15,"HONDA","CARS","exc. Off-Road","E3","87"
15,"HONDA","CARS","exc. Off-Road","E4","65"
15,"HONDA","CARS","exc. Off-Road","E5","122"
15,"HONDA","CARS","exc. Off-Road","E6","18"
15,"HONDA","CARS","exc. Off-Road","","77"
